Datum;Tijd;Parameter;Locatie;Meting;Verwachting;Astronomisch getijden;Eenheid;Bemonsteringshoogte;Referentievlak;
12-5-2017;12:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;25;24;cm;;;
12-5-2017;12:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;25;23;cm;;;
12-5-2017;12:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;25;23;cm;;;
12-5-2017;13:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;25;23;cm;;;
12-5-2017;13:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;25;22;cm;;;
12-5-2017;13:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;24;22;cm;;;
12-5-2017;13:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;23;22;cm;;;
12-5-2017;13:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;22;21;cm;;;
12-5-2017;13:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;21;21;cm;;;
12-5-2017;14:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;20;20;cm;;;
12-5-2017;14:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;20;20;cm;;;
12-5-2017;14:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;19;19;cm;;;
12-5-2017;14:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;18;19;cm;;;
12-5-2017;14:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;17;18;cm;;;
12-5-2017;14:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;17;18;cm;;;
12-5-2017;15:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;16;18;cm;;;
12-5-2017;15:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;16;18;cm;;;
12-5-2017;15:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;16;18;cm;;;
12-5-2017;15:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;16;19;cm;;;
12-5-2017;15:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;16;19;cm;;;
12-5-2017;15:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;17;20;cm;;;
12-5-2017;16:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;18;21;cm;;;
12-5-2017;16:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;19;24;cm;;;
12-5-2017;16:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;22;27;cm;;;
12-5-2017;16:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;26;31;cm;;;
12-5-2017;16:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;31;36;cm;;;
12-5-2017;16:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;38;42;cm;;;
12-5-2017;17:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;47;50;cm;;;
12-5-2017;17:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;58;57;cm;;;
12-5-2017;17:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;70;65;cm;;;
12-5-2017;17:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;80;73;cm;;;
12-5-2017;17:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;88;80;cm;;;
12-5-2017;17:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;93;86;cm;;;
12-5-2017;18:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;95;90;cm;;;
12-5-2017;18:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;96;93;cm;;;
12-5-2017;18:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;97;95;cm;;;
12-5-2017;18:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;97;95;cm;;;
12-5-2017;18:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;97;95;cm;;;
12-5-2017;18:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;96;94;cm;;;
12-5-2017;19:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;95;93;cm;;;
12-5-2017;19:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;94;92;cm;;;
12-5-2017;19:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;93;91;cm;;;
12-5-2017;19:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;93;90;cm;;;
12-5-2017;19:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;92;89;cm;;;
12-5-2017;19:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;92;87;cm;;;
12-5-2017;20:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;91;85;cm;;;
12-5-2017;20:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;90;83;cm;;;
12-5-2017;20:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;89;81;cm;;;
12-5-2017;20:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;87;77;cm;;;
12-5-2017;20:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;84;74;cm;;;
12-5-2017;20:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;81;70;cm;;;
12-5-2017;21:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;77;66;cm;;;
12-5-2017;21:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;72;62;cm;;;
12-5-2017;21:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;67;58;cm;;;
12-5-2017;21:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;62;54;cm;;;
12-5-2017;21:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;57;51;cm;;;
12-5-2017;21:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;52;47;cm;;;
12-5-2017;22:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;46;45;cm;;;
12-5-2017;22:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;41;42;cm;;;
12-5-2017;22:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;37;40;cm;;;
12-5-2017;22:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;34;37;cm;;;
12-5-2017;22:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;32;36;cm;;;
12-5-2017;22:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;31;34;cm;;;
12-5-2017;23:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;29;32;cm;;;
12-5-2017;23:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;29;31;cm;;;
12-5-2017;23:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;28;30;cm;;;
12-5-2017;23:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;27;29;cm;;;
12-5-2017;23:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;26;27;cm;;;
12-5-2017;23:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;25;26;cm;;;
13-5-2017;00:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;24;25;cm;;;
13-5-2017;00:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;24;24;cm;;;
13-5-2017;00:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;24;23;cm;;;
13-5-2017;00:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;23;22;cm;;;
13-5-2017;00:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;23;22;cm;;;
13-5-2017;00:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;23;21;cm;;;
13-5-2017;01:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;23;21;cm;;;
13-5-2017;01:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;23;21;cm;;;
13-5-2017;01:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;23;21;cm;;;
13-5-2017;01:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;22;20;cm;;;
13-5-2017;01:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;22;20;cm;;;
13-5-2017;01:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;21;19;cm;;;
13-5-2017;02:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;20;18;cm;;;
13-5-2017;02:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;20;17;cm;;;
13-5-2017;02:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;19;16;cm;;;
13-5-2017;02:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;18;14;cm;;;
13-5-2017;02:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;17;13;cm;;;
13-5-2017;02:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;17;12;cm;;;
13-5-2017;03:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;16;12;cm;;;
13-5-2017;03:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;16;12;cm;;;
13-5-2017;03:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;15;12;cm;;;
13-5-2017;03:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;15;12;cm;;;
13-5-2017;03:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;14;13;cm;;;
13-5-2017;03:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;14;14;cm;;;
13-5-2017;04:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;14;16;cm;;;
13-5-2017;04:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;15;18;cm;;;
13-5-2017;04:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;17;20;cm;;;
13-5-2017;04:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;20;23;cm;;;
13-5-2017;04:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;24;28;cm;;;
13-5-2017;04:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;29;33;cm;;;
13-5-2017;05:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;36;39;cm;;;
13-5-2017;05:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;44;46;cm;;;
13-5-2017;05:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;53;54;cm;;;
13-5-2017;05:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;64;62;cm;;;
13-5-2017;05:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;74;70;cm;;;
13-5-2017;05:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;83;77;cm;;;
13-5-2017;06:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;89;84;cm;;;
13-5-2017;06:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;93;89;cm;;;
13-5-2017;06:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;94;92;cm;;;
13-5-2017;06:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;94;94;cm;;;
13-5-2017;06:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;94;95;cm;;;
13-5-2017;06:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;94;95;cm;;;
13-5-2017;07:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;93;94;cm;;;
13-5-2017;07:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;93;92;cm;;;
13-5-2017;07:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;92;91;cm;;;
13-5-2017;07:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;91;90;cm;;;
13-5-2017;07:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;90;89;cm;;;
13-5-2017;07:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;90;88;cm;;;
13-5-2017;08:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;89;88;cm;;;
13-5-2017;08:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;88;86;cm;;;
13-5-2017;08:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;86;85;cm;;;
13-5-2017;08:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;85;83;cm;;;
13-5-2017;08:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;83;80;cm;;;
13-5-2017;08:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;81;77;cm;;;
13-5-2017;09:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;79;74;cm;;;
13-5-2017;09:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;75;70;cm;;;
13-5-2017;09:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;71;66;cm;;;
13-5-2017;09:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;66;62;cm;;;
13-5-2017;09:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;61;58;cm;;;
13-5-2017;09:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;55;55;cm;;;
13-5-2017;10:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;49;52;cm;;;
13-5-2017;10:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;44;49;cm;;;
13-5-2017;10:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;39;46;cm;;;
13-5-2017;10:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;35;44;cm;;;
13-5-2017;10:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;33;42;cm;;;
13-5-2017;10:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;31;40;cm;;;
13-5-2017;11:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;Dordrecht;;30;38;cm;;;
